chr	start	end	arm	locus
1382	7	90501	90600	q	7:90501-90600
1383	7	91001	91100	q	7:91001-91100
1384	7	91501	91600	q	7:91501-91600
1385	7	92001	92100	q	7:92001-92100
1386	7	92501	92600	q	7:92501-92600
1387	7	93001	93100	q	7:93001-93100
1388	7	93501	93600	q	7:93501-93600
1389	7	94001	94100	q	7:94001-94100
1390	7	94501	94600	q	7:94501-94600
1391	7	95001	95100	q	7:95001-95100
1392	7	95501	95600	q	7:95501-95600
1393	7	96001	96100	q	7:96001-96100
1394	7	96501	96600	q	7:96501-96600
1395	7	97001	97100	q	7:97001-97100
1396	7	97501	97600	q	7:97501-97600
1397	7	98001	98100	q	7:98001-98100
1398	7	98501	98600	q	7:98501-98600
1399	7	99001	99100	q	7:99001-99100
1400	7	99501	99600	q	7:99501-99600
1401	8	1	100	p	8:1-100
1402	8	501	600	p	8:501-600
1403	8	1001	1100	p	8:1001-1100
1404	8	1501	1600	p	8:1501-1600
1405	8	2001	2100	p	8:2001-2100
1406	8	2501	2600	p	8:2501-2600
1407	8	3001	3100	p	8:3001-3100
1408	8	3501	3600	p	8:3501-3600
1409	8	4001	4100	p	8:4001-4100
1410	8	4501	4600	p	8:4501-4600
1411	8	5001	5100	p	8:5001-5100
1412	8	5501	5600	p	8:5501-5600
1413	8	6001	6100	p	8:6001-6100
1414	8	6501	6600	p	8:6501-6600
1415	8	7001	7100	p	8:7001-7100
1416	8	7501	7600	p	8:7501-7600
1417	8	8001	8100	p	8:8001-8100
1418	8	8501	8600	p	8:8501-8600
1419	8	9001	9100	p	8:9001-9100
1420	8	9501	9600	p	8:9501-9600
1421	8	10001	10100	p	8:10001-10100
1422	8	10501	10600	p	8:10501-10600
1423	8	11001	11100	p	8:11001-11100
1424	8	11501	11600	p	8:11501-11600
1425	8	12001	12100	p	8:12001-12100
1426	8	12501	12600	p	8:12501-12600
1427	8	13001	13100	p	8:13001-13100
1428	8	13501	13600	p	8:13501-13600
1429	8	14001	14100	p	8:14001-14100
1430	8	14501	14600	p	8:14501-14600
1431	8	15001	15100	p	8:15001-15100
1432	8	15501	15600	p	8:15501-15600
1433	8	16001	16100	p	8:16001-16100
1434	8	16501	16600	p	8:16501-16600
1435	8	17001	17100	p	8:17001-17100
1436	8	17501	17600	p	8:17501-17600
1437	8	18001	18100	p	8:18001-18100
1438	8	18501	18600	p	8:18501-18600
1439	8	19001	19100	p	8:19001-19100
1440	8	19501	19600	p	8:19501-19600
1441	8	20001	20100	p	8:20001-20100
1442	8	20501	20600	p	8:20501-20600
1443	8	21001	21100	p	8:21001-21100
1444	8	21501	21600	p	8:21501-21600
1445	8	22001	22100	p	8:22001-22100
1446	8	22501	22600	p	8:22501-22600
1447	8	23001	23100	p	8:23001-23100
1448	8	23501	23600	p	8:23501-23600
1449	8	24001	24100	p	8:24001-24100
1450	8	24501	24600	p	8:24501-24600
1451	8	25001	25100	p	8:25001-25100
1452	8	25501	25600	p	8:25501-25600
1453	8	26001	26100	p	8:26001-26100
1454	8	26501	26600	p	8:26501-26600
1455	8	27001	27100	p	8:27001-27100
1456	8	27501	27600	p	8:27501-27600
1457	8	28001	28100	p	8:28001-28100
1458	8	28501	28600	p	8:28501-28600
1459	8	29001	29100	p	8:29001-29100
1460	8	29501	29600	p	8:29501-29600
1461	8	30001	30100	p	8:30001-30100
1462	8	30501	30600	p	8:30501-30600
1463	8	31001	31100	p	8:31001-31100
1464	8	31501	31600	p	8:31501-31600
1465	8	32001	32100	p	8:32001-32100
1466	8	32501	32600	p	8:32501-32600
1467	8	33001	33100	p	8:33001-33100
1468	8	33501	33600	p	8:33501-33600
1469	8	34001	34100	p	8:34001-34100
1470	8	34501	34600	p	8:34501-34600
1471	8	35001	35100	p	8:35001-35100
1472	8	35501	35600	p	8:35501-35600
1473	8	36001	36100	p	8:36001-36100
1474	8	36501	36600	p	8:36501-36600
1475	8	37001	37100	p	8:37001-37100
1476	8	37501	37600	p	8:37501-37600
1477	8	38001	38100	p	8:38001-38100
1478	8	38501	38600	p	8:38501-38600
1479	8	39001	39100	p	8:39001-39100
1480	8	39501	39600	p	8:39501-39600
1481	8	40001	40100	p	8:40001-40100
1482	8	40501	40600	p	8:40501-40600
1483	8	41001	41100	p	8:41001-41100
1484	8	41501	41600	p	8:41501-41600
1485	8	42001	42100	p	8:42001-42100
1486	8	42501	42600	p	8:42501-42600
1487	8	43001	43100	p	8:43001-43100
1488	8	43501	43600	p	8:43501-43600
1489	8	44001	44100	p	8:44001-44100
1490	8	44501	44600	p	8:44501-44600
1491	8	45001	45100	p	8:45001-45100
1492	8	45501	45600	p	8:45501-45600
1493	8	46001	46100	p	8:46001-46100
1494	8	46501	46600	p	8:46501-46600
1495	8	47001	47100	p	8:47001-47100
1496	8	47501	47600	p	8:47501-47600
1497	8	48001	48100	p	8:48001-48100
1498	8	48501	48600	p	8:48501-48600
1499	8	49001	49100	p	8:49001-49100
1500	8	49501	49600	p	8:49501-49600
1501	8	50001	50100	q	8:50001-50100
1502	8	50501	50600	q	8:50501-50600
1503	8	51001	51100	q	8:51001-51100
1504	8	51501	51600	q	8:51501-51600
1505	8	52001	52100	q	8:52001-52100
1506	8	52501	52600	q	8:52501-52600
1507	8	53001	53100	q	8:53001-53100
1508	8	53501	53600	q	8:53501-53600
1509	8	54001	54100	q	8:54001-54100
1510	8	54501	54600	q	8:54501-54600
1511	8	55001	55100	q	8:55001-55100
1512	8	55501	55600	q	8:55501-55600
1513	8	56001	56100	q	8:56001-56100
1514	8	56501	56600	q	8:56501-56600
1515	8	57001	57100	q	8:57001-57100
1516	8	57501	57600	q	8:57501-57600
1517	8	58001	58100	q	8:58001-58100
1518	8	58501	58600	q	8:58501-58600
1519	8	59001	59100	q	8:59001-59100
1520	8	59501	59600	q	8:59501-59600
1521	8	60001	60100	q	8:60001-60100
1522	8	60501	60600	q	8:60501-60600
1523	8	61001	61100	q	8:61001-61100
1524	8	61501	61600	q	8:61501-61600
1525	8	62001	62100	q	8:62001-62100
1526	8	62501	62600	q	8:62501-62600
1527	8	63001	63100	q	8:63001-63100
1528	8	63501	63600	q	8:63501-63600
1529	8	64001	64100	q	8:64001-64100
1530	8	64501	64600	q	8:64501-64600
1531	8	65001	65100	q	8:65001-65100
1532	8	65501	65600	q	8:65501-65600
1533	8	66001	66100	q	8:66001-66100
1534	8	66501	66600	q	8:66501-66600
1535	8	67001	67100	q	8:67001-67100
1536	8	67501	67600	q	8:67501-67600
1537	8	68001	68100	q	8:68001-68100
1538	8	68501	68600	q	8:68501-68600
1539	8	69001	69100	q	8:69001-69100
1540	8	69501	69600	q	8:69501-69600
1541	8	70001	70100	q	8:70001-70100
1542	8	70501	70600	q	8:70501-70600
1543	8	71001	71100	q	8:71001-71100
1544	8	71501	71600	q	8:71501-71600
1545	8	72001	72100	q	8:72001-72100
1546	8	72501	72600	q	8:72501-72600
1547	8	73001	73100	q	8:73001-73100
1548	8	73501	73600	q	8:73501-73600
1549	8	74001	74100	q	8:74001-74100
1550	8	74501	74600	q	8:74501-74600
1551	8	75001	75100	q	8:75001-75100
1552	8	75501	75600	q	8:75501-75600
1553	8	76001	76100	q	8:76001-76100
1554	8	76501	76600	q	8:76501-76600
1555	8	77001	77100	q	8:77001-77100
1556	8	77501	77600	q	8:77501-77600
1557	8	78001	78100	q	8:78001-78100
1558	8	78501	78600	q	8:78501-78600
1559	8	79001	79100	q	8:79001-79100
1560	8	79501	79600	q	8:79501-79600
1561	8	80001	80100	q	8:80001-80100
1562	8	80501	80600	q	8:80501-80600
1563	8	81001	81100	q	8:81001-81100
1564	8	81501	81600	q	8:81501-81600
1565	8	82001	82100	q	8:82001-82100
1566	8	82501	82600	q	8:82501-82600
1567	8	83001	83100	q	8:83001-83100
1568	8	83501	83600	q	8:83501-83600
1569	8	84001	84100	q	8:84001-84100
1570	8	84501	84600	q	8:84501-84600
1571	8	85001	85100	q	8:85001-85100
1572	8	85501	85600	q	8:85501-85600
1573	8	86001	86100	q	8:86001-86100
1574	8	86501	86600	q	8:86501-86600
1575	8	87001	87100	q	8:87001-87100
1576	8	87501	87600	q	8:87501-87600
1577	8	88001	88100	q	8:88001-88100
1578	8	88501	88600	q	8:88501-88600
1579	8	89001	89100	q	8:89001-89100
1580	8	89501	89600	q	8:89501-89600
1581	8	90001	90100	q	8:90001-90100
1582	8	90501	90600	q	8:90501-90600
1583	8	91001	91100	q	8:91001-91100
1584	8	91501	91600	q	8:91501-91600
1585	8	92001	92100	q	8:92001-92100
1586	8	92501	92600	q	8:92501-92600
1587	8	93001	93100	q	8:93001-93100
1588	8	93501	93600	q	8:93501-93600
1589	8	94001	94100	q	8:94001-94100
1590	8	94501	94600	q	8:94501-94600
1591	8	95001	95100	q	8:95001-95100
1592	8	95501	95600	q	8:95501-95600
1593	8	96001	96100	q	8:96001-96100
1594	8	96501	96600	q	8:96501-96600
1595	8	97001	97100	q	8:97001-97100
1596	8	97501	97600	q	8:97501-97600
1597	8	98001	98100	q	8:98001-98100
1598	8	98501	98600	q	8:98501-98600
1599	8	99001	99100	q	8:99001-99100
1600	8	99501	99600	q	8:99501-99600
1601	9	1	100	p	9:1-100
1602	9	501	600	p	9:501-600
1603	9	1001	1100	p	9:1001-1100
1604	9	1501	1600	p	9:1501-1600
1605	9	2001	2100	p	9:2001-2100
1606	9	2501	2600	p	9:2501-2600
1607	9	3001	3100	p	9:3001-3100
1608	9	3501	3600	p	9:3501-3600
1609	9	4001	4100	p	9:4001-4100
1610	9	4501	4600	p	9:4501-4600
1611	9	5001	5100	p	9:5001-5100
1612	9	5501	5600	p	9:5501-5600
1613	9	6001	6100	p	9:6001-6100
1614	9	6501	6600	p	9:6501-6600
1615	9	7001	7100	p	9:7001-7100
1616	9	7501	7600	p	9:7501-7600
1617	9	8001	8100	p	9:8001-8100
1618	9	8501	8600	p	9:8501-8600
1619	9	9001	9100	p	9:9001-9100
1620	9	9501	9600	p	9:9501-9600
1621	9	10001	10100	p	9:10001-10100
1622	9	10501	10600	p	9:10501-10600
1623	9	11001	11100	p	9:11001-11100
1624	9	11501	11600	p	9:11501-11600
1625	9	12001	12100	p	9:12001-12100
1626	9	12501	12600	p	9:12501-12600
1627	9	13001	13100	p	9:13001-13100
1628	9	13501	13600	p	9:13501-13600
1629	9	14001	14100	p	9:14001-14100
1630	9	14501	14600	p	9:14501-14600
1631	9	15001	15100	p	9:15001-15100
1632	9	15501	15600	p	9:15501-15600
1633	9	16001	16100	p	9:16001-16100
1634	9	16501	16600	p	9:16501-16600
1635	9	17001	17100	p	9:17001-17100
1636	9	17501	17600	p	9:17501-17600
1637	9	18001	18100	p	9:18001-18100
1638	9	18501	18600	p	9:18501-18600
1639	9	19001	19100	p	9:19001-19100
1640	9	19501	19600	p	9:19501-19600
1641	9	20001	20100	p	9:20001-20100
1642	9	20501	20600	p	9:20501-20600
1643	9	21001	21100	p	9:21001-21100
1644	9	21501	21600	p	9:21501-21600
1645	9	22001	22100	p	9:22001-22100
1646	9	22501	22600	p	9:22501-22600
1647	9	23001	23100	p	9:23001-23100
1648	9	23501	23600	p	9:23501-23600
1649	9	24001	24100	p	9:24001-24100
1650	9	24501	24600	p	9:24501-24600
1651	9	25001	25100	p	9:25001-25100
1652	9	25501	25600	p	9:25501-25600
1653	9	26001	26100	p	9:26001-26100
1654	9	26501	26600	p	9:26501-26600
1655	9	27001	27100	p	9:27001-27100
1656	9	27501	27600	p	9:27501-27600
1657	9	28001	28100	p	9:28001-28100
1658	9	28501	28600	p	9:28501-28600
1659	9	29001	29100	p	9:29001-29100
1660	9	29501	29600	p	9:29501-29600
1661	9	30001	30100	p	9:30001-30100
1662	9	30501	30600	p	9:30501-30600
1663	9	31001	31100	p	9:31001-31100
1664	9	31501	31600	p	9:31501-31600
1665	9	32001	32100	p	9:32001-32100
1666	9	32501	32600	p	9:32501-32600
1667	9	33001	33100	p	9:33001-33100
1668	9	33501	33600	p	9:33501-33600
1669	9	34001	34100	p	9:34001-34100
1670	9	34501	34600	p	9:34501-34600
1671	9	35001	35100	p	9:35001-35100
1672	9	35501	35600	p	9:35501-35600
1673	9	36001	36100	p	9:36001-36100
1674	9	36501	36600	p	9:36501-36600
1675	9	37001	37100	p	9:37001-37100
1676	9	37501	37600	p	9:37501-37600
1677	9	38001	38100	p	9:38001-38100
1678	9	38501	38600	p	9:38501-38600
1679	9	39001	39100	p	9:39001-39100
1680	9	39501	39600	p	9:39501-39600
1681	9	40001	40100	p	9:40001-40100
1682	9	40501	40600	p	9:40501-40600
1683	9	41001	41100	p	9:41001-41100
1684	9	41501	41600	p	9:41501-41600
1685	9	42001	42100	p	9:42001-42100
1686	9	42501	42600	p	9:42501-42600
1687	9	43001	43100	p	9:43001-43100
1688	9	43501	43600	p	9:43501-43600
1689	9	44001	44100	p	9:44001-44100
1690	9	44501	44600	p	9:44501-44600
1691	9	45001	45100	p	9:45001-45100
1692	9	45501	45600	p	9:45501-45600
1693	9	46001	46100	p	9:46001-46100
1694	9	46501	46600	p	9:46501-46600
1695	9	47001	47100	p	9:47001-47100
1696	9	47501	47600	p	9:47501-47600
1697	9	48001	48100	p	9:48001-48100
1698	9	48501	48600	p	9:48501-48600
1699	9	49001	49100	p	9:49001-49100
1700	9	49501	49600	p	9:49501-49600
1701	9	50001	50100	q	9:50001-50100
1702	9	50501	50600	q	9:50501-50600
1703	9	51001	51100	q	9:51001-51100
1704	9	51501	51600	q	9:51501-51600
1705	9	52001	52100	q	9:52001-52100
1706	9	52501	52600	q	9:52501-52600
1707	9	53001	53100	q	9:53001-53100
1708	9	53501	53600	q	9:53501-53600
1709	9	54001	54100	q	9:54001-54100
1710	9	54501	54600	q	9:54501-54600
1711	9	55001	55100	q	9:55001-55100
1712	9	55501	55600	q	9:55501-55600
1713	9	56001	56100	q	9:56001-56100
1714	9	56501	56600	q	9:56501-56600
1715	9	57001	57100	q	9:57001-57100
1716	9	57501	57600	q	9:57501-57600
1717	9	58001	58100	q	9:58001-58100
1718	9	58501	58600	q	9:58501-58600
1719	9	59001	59100	q	9:59001-59100
1720	9	59501	59600	q	9:59501-59600
1721	9	60001	60100	q	9:60001-60100
1722	9	60501	60600	q	9:60501-60600
1723	9	61001	61100	q	9:61001-61100
1724	9	61501	61600	q	9:61501-61600
1725	9	62001	62100	q	9:62001-62100
1726	9	62501	62600	q	9:62501-62600
1727	9	63001	63100	q	9:63001-63100
1728	9	63501	63600	q	9:63501-63600
1729	9	64001	64100	q	9:64001-64100
1730	9	64501	64600	q	9:64501-64600
1731	9	65001	65100	q	9:65001-65100
1732	9	65501	65600	q	9:65501-65600
1733	9	66001	66100	q	9:66001-66100
1734	9	66501	66600	q	9:66501-66600
1735	9	67001	67100	q	9:67001-67100
1736	9	67501	67600	q	9:67501-67600
1737	9	68001	68100	q	9:68001-68100
1738	9	68501	68600	q	9:68501-68600
1739	9	69001	69100	q	9:69001-69100
1740	9	69501	69600	q	9:69501-69600
1741	9	70001	70100	q	9:70001-70100
1742	9	70501	70600	q	9:70501-70600
1743	9	71001	71100	q	9:71001-71100
1744	9	71501	71600	q	9:71501-71600
1745	9	72001	72100	q	9:72001-72100
1746	9	72501	72600	q	9:72501-72600
1747	9	73001	73100	q	9:73001-73100
1748	9	73501	73600	q	9:73501-73600
1749	9	74001	74100	q	9:74001-74100
1750	9	74501	74600	q	9:74501-74600
1751	9	75001	75100	q	9:75001-75100
1752	9	75501	75600	q	9:75501-75600
1753	9	76001	76100	q	9:76001-76100
1754	9	76501	76600	q	9:76501-76600
1755	9	77001	77100	q	9:77001-77100
1756	9	77501	77600	q	9:77501-77600
1757	9	78001	78100	q	9:78001-78100
1758	9	78501	78600	q	9:78501-78600
1759	9	79001	79100	q	9:79001-79100
1760	9	79501	79600	q	9:79501-79600
1761	9	80001	80100	q	9:80001-80100
1762	9	80501	80600	q	9:80501-80600
1763	9	81001	81100	q	9:81001-81100
1764	9	81501	81600	q	9:81501-81600
1765	9	82001	82100	q	9:82001-82100
1766	9	82501	82600	q	9:82501-82600
1767	9	83001	83100	q	9:83001-83100
1768	9	83501	83600	q	9:83501-83600
1769	9	84001	84100	q	9:84001-84100
1770	9	84501	84600	q	9:84501-84600
1771	9	85001	85100	q	9:85001-85100
1772	9	85501	85600	q	9:85501-85600
1773	9	86001	86100	q	9:86001-86100
1774	9	86501	86600	q	9:86501-86600
1775	9	87001	87100	q	9:87001-87100
1776	9	87501	87600	q	9:87501-87600
1777	9	88001	88100	q	9:88001-88100
1778	9	88501	88600	q	9:88501-88600
1779	9	89001	89100	q	9:89001-89100
1780	9	89501	89600	q	9:89501-89600
1781	9	90001	90100	q	9:90001-90100
1782	9	90501	90600	q	9:90501-90600
1783	9	91001	91100	q	9:91001-91100
1784	9	91501	91600	q	9:91501-91600
1785	9	92001	92100	q	9:92001-92100
1786	9	92501	92600	q	9:92501-92600
1787	9	93001	93100	q	9:93001-93100
1788	9	93501	93600	q	9:93501-93600
1789	9	94001	94100	q	9:94001-94100
1790	9	94501	94600	q	9:94501-94600
1791	9	95001	95100	q	9:95001-95100
1792	9	95501	95600	q	9:95501-95600
1793	9	96001	96100	q	9:96001-96100
1794	9	96501	96600	q	9:96501-96600
1795	9	97001	97100	q	9:97001-97100
1796	9	97501	97600	q	9:97501-97600
1797	9	98001	98100	q	9:98001-98100
1798	9	98501	98600	q	9:98501-98600
1799	9	99001	99100	q	9:99001-99100
1800	9	99501	99600	q	9:99501-99600
1801	10	1	100	p	10:1-100
1802	10	501	600	p	10:501-600
1803	10	1001	1100	p	10:1001-1100
1804	10	1501	1600	p	10:1501-1600
1805	10	2001	2100	p	10:2001-2100
1806	10	2501	2600	p	10:2501-2600
1807	10	3001	3100	p	10:3001-3100
1808	10	3501	3600	p	10:3501-3600
1809	10	4001	4100	p	10:4001-4100
1810	10	4501	4600	p	10:4501-4600
1811	10	5001	5100	p	10:5001-5100
1812	10	5501	5600	p	10:5501-5600
1813	10	6001	6100	p	10:6001-6100
1814	10	6501	6600	p	10:6501-6600
1815	10	7001	7100	p	10:7001-7100
1816	10	7501	7600	p	10:7501-7600
1817	10	8001	8100	p	10:8001-8100
1818	10	8501	8600	p	10:8501-8600
1819	10	9001	9100	p	10:9001-9100
1820	10	9501	9600	p	10:9501-9600
1821	10	10001	10100	p	10:10001-10100
1822	10	10501	10600	p	10:10501-10600
1823	10	11001	11100	p	10:11001-11100
1824	10	11501	11600	p	10:11501-11600
1825	10	12001	12100	p	10:12001-12100
1826	10	12501	12600	p	10:12501-12600
1827	10	13001	13100	p	10:13001-13100
1828	10	13501	13600	p	10:13501-13600
1829	10	14001	14100	p	10:14001-14100
1830	10	14501	14600	p	10:14501-14600
1831	10	15001	15100	p	10:15001-15100
1832	10	15501	15600	p	10:15501-15600
1833	10	16001	16100	p	10:16001-16100
1834	10	16501	16600	p	10:16501-16600
1835	10	17001	17100	p	10:17001-17100
1836	10	17501	17600	p	10:17501-17600
1837	10	18001	18100	p	10:18001-18100
1838	10	18501	18600	p	10:18501-18600
1839	10	19001	19100	p	10:19001-19100
1840	10	19501	19600	p	10:19501-19600
1841	10	20001	20100	p	10:20001-20100
1842	10	20501	20600	p	10:20501-20600
1843	10	21001	21100	p	10:21001-21100
1844	10	21501	21600	p	10:21501-21600
1845	10	22001	22100	p	10:22001-22100
1846	10	22501	22600	p	10:22501-22600
1847	10	23001	23100	p	10:23001-23100
1848	10	23501	23600	p	10:23501-23600
1849	10	24001	24100	p	10:24001-24100
1850	10	24501	24600	p	10:24501-24600
1851	10	25001	25100	p	10:25001-25100
1852	10	25501	25600	p	10:25501-25600
1853	10	26001	26100	p	10:26001-26100
1854	10	26501	26600	p	10:26501-26600
1855	10	27001	27100	p	10:27001-27100
1856	10	27501	27600	p	10:27501-27600
1857	10	28001	28100	p	10:28001-28100
1858	10	28501	28600	p	10:28501-28600
1859	10	29001	29100	p	10:29001-29100
1860	10	29501	29600	p	10:29501-29600
1861	10	30001	30100	p	10:30001-30100
1862	10	30501	30600	p	10:30501-30600
1863	10	31001	31100	p	10:31001-31100
1864	10	31501	31600	p	10:31501-31600
1865	10	32001	32100	p	10:32001-32100
1866	10	32501	32600	p	10:32501-32600
1867	10	33001	33100	p	10:33001-33100
1868	10	33501	33600	p	10:33501-33600
1869	10	34001	34100	p	10:34001-34100
1870	10	34501	34600	p	10:34501-34600
1871	10	35001	35100	p	10:35001-35100
1872	10	35501	35600	p	10:35501-35600
1873	10	36001	36100	p	10:36001-36100
1874	10	36501	36600	p	10:36501-36600
1875	10	37001	37100	p	10:37001-37100
1876	10	37501	37600	p	10:37501-37600
1877	10	38001	38100	p	10:38001-38100
1878	10	38501	38600	p	10:38501-38600
1879	10	39001	39100	p	10:39001-39100
1880	10	39501	39600	p	10:39501-39600
1881	10	40001	40100	p	10:40001-40100
1882	10	40501	40600	p	10:40501-40600
1883	10	41001	41100	p	10:41001-41100
1884	10	41501	41600	p	10:41501-41600
1885	10	42001	42100	p	10:42001-42100
1886	10	42501	42600	p	10:42501-42600
1887	10	43001	43100	p	10:43001-43100
1888	10	43501	43600	p	10:43501-43600
1889	10	44001	44100	p	10:44001-44100
1890	10	44501	44600	p	10:44501-44600
1891	10	45001	45100	p	10:45001-45100
1892	10	45501	45600	p	10:45501-45600
1893	10	46001	46100	p	10:46001-46100
1894	10	46501	46600	p	10:46501-46600
1895	10	47001	47100	p	10:47001-47100
1896	10	47501	47600	p	10:47501-47600
1897	10	48001	48100	p	10:48001-48100
1898	10	48501	48600	p	10:48501-48600
1899	10	49001	49100	p	10:49001-49100
1900	10	49501	49600	p	10:49501-49600
1901	10	50001	50100	q	10:50001-50100
1902	10	50501	50600	q	10:50501-50600
1903	10	51001	51100	q	10:51001-51100
1904	10	51501	51600	q	10:51501-51600
1905	10	52001	52100	q	10:52001-52100
1906	10	52501	52600	q	10:52501-52600
1907	10	53001	53100	q	10:53001-53100
1908	10	53501	53600	q	10:53501-53600
1909	10	54001	54100	q	10:54001-54100
1910	10	54501	54600	q	10:54501-54600
1911	10	55001	55100	q	10:55001-55100
1912	10	55501	55600	q	10:55501-55600
1913	10	56001	56100	q	10:56001-56100
1914	10	56501	56600	q	10:56501-56600
1915	10	57001	57100	q	10:57001-57100
1916	10	57501	57600	q	10:57501-57600
1917	10	58001	58100	q	10:58001-58100
1918	10	58501	58600	q	10:58501-58600
1919	10	59001	59100	q	10:59001-59100
1920	10	59501	59600	q	10:59501-59600
1921	10	60001	60100	q	10:60001-60100
1922	10	60501	60600	q	10:60501-60600
1923	10	61001	61100	q	10:61001-61100
1924	10	61501	61600	q	10:61501-61600
1925	10	62001	62100	q	10:62001-62100
1926	10	62501	62600	q	10:62501-62600
1927	10	63001	63100	q	10:63001-63100
1928	10	63501	63600	q	10:63501-63600
1929	10	64001	64100	q	10:64001-64100
1930	10	64501	64600	q	10:64501-64600
1931	10	65001	65100	q	10:65001-65100
1932	10	65501	65600	q	10:65501-65600
1933	10	66001	66100	q	10:66001-66100
1934	10	66501	66600	q	10:66501-66600
1935	10	67001	67100	q	10:67001-67100
1936	10	67501	67600	q	10:67501-67600
1937	10	68001	68100	q	10:68001-68100
1938	10	68501	68600	q	10:68501-68600
1939	10	69001	69100	q	10:69001-69100
1940	10	69501	69600	q	10:69501-69600
1941	10	70001	70100	q	10:70001-70100
1942	10	70501	70600	q	10:70501-70600
1943	10	71001	71100	q	10:71001-71100
1944	10	71501	71600	q	10:71501-71600
1945	10	72001	72100	q	10:72001-72100
1946	10	72501	72600	q	10:72501-72600
1947	10	73001	73100	q	10:73001-73100
1948	10	73501	73600	q	10:73501-73600
1949	10	74001	74100	q	10:74001-74100
1950	10	74501	74600	q	10:74501-74600
1951	10	75001	75100	q	10:75001-75100
1952	10	75501	75600	q	10:75501-75600
1953	10	76001	76100	q	10:76001-76100
1954	10	76501	76600	q	10:76501-76600
1955	10	77001	77100	q	10:77001-77100
1956	10	77501	77600	q	10:77501-77600
1957	10	78001	78100	q	10:78001-78100
1958	10	78501	78600	q	10:78501-78600
1959	10	79001	79100	q	10:79001-79100
1960	10	79501	79600	q	10:79501-79600
1961	10	80001	80100	q	10:80001-80100
1962	10	80501	80600	q	10:80501-80600
1963	10	81001	81100	q	10:81001-81100
1964	10	81501	81600	q	10:81501-81600
1965	10	82001	82100	q	10:82001-82100
1966	10	82501	82600	q	10:82501-82600
1967	10	83001	83100	q	10:83001-83100
1968	10	83501	83600	q	10:83501-83600
1969	10	84001	84100	q	10:84001-84100
1970	10	84501	84600	q	10:84501-84600
1971	10	85001	85100	q	10:85001-85100
1972	10	85501	85600	q	10:85501-85600
1973	10	86001	86100	q	10:86001-86100
1974	10	86501	86600	q	10:86501-86600
1975	10	87001	87100	q	10:87001-87100
1976	10	87501	87600	q	10:87501-87600
1977	10	88001	88100	q	10:88001-88100
1978	10	88501	88600	q	10:88501-88600
1979	10	89001	89100	q	10:89001-89100
1980	10	89501	89600	q	10:89501-89600
1981	10	90001	90100	q	10:90001-90100
1982	10	90501	90600	q	10:90501-90600
1983	10	91001	91100	q	10:91001-91100
1984	10	91501	91600	q	10:91501-91600
1985	10	92001	92100	q	10:92001-92100
1986	10	92501	92600	q	10:92501-92600
1987	10	93001	93100	q	10:93001-93100
1988	10	93501	93600	q	10:93501-93600
1989	10	94001	94100	q	10:94001-94100
1990	10	94501	94600	q	10:94501-94600
1991	10	95001	95100	q	10:95001-95100
1992	10	95501	95600	q	10:95501-95600
1993	10	96001	96100	q	10:96001-96100
1994	10	96501	96600	q	10:96501-96600
1995	10	97001	97100	q	10:97001-97100
1996	10	97501	97600	q	10:97501-97600
1997	10	98001	98100	q	10:98001-98100
1998	10	98501	98600	q	10:98501-98600
1999	10	99001	99100	q	10:99001-99100
2000	10	99501	99600	q	10:99501-99600
2001	11	1	100	p	11:1-100
2002	11	501	600	p	11:501-600
2003	11	1001	1100	p	11:1001-1100
2004	11	1501	1600	p	11:1501-1600
2005	11	2001	2100	p	11:2001-2100
2006	11	2501	2600	p	11:2501-2600
2007	11	3001	3100	p	11:3001-3100
2008	11	3501	3600	p	11:3501-3600
2009	11	4001	4100	p	11:4001-4100
2010	11	4501	4600	p	11:4501-4600
2011	11	5001	5100	p	11:5001-5100
2012	11	5501	5600	p	11:5501-5600
2013	11	6001	6100	p	11:6001-6100
2014	11	6501	6600	p	11:6501-6600
2015	11	7001	7100	p	11:7001-7100
2016	11	7501	7600	p	11:7501-7600
2017	11	8001	8100	p	11:8001-8100
2018	11	8501	8600	p	11:8501-8600
2019	11	9001	9100	p	11:9001-9100
2020	11	9501	9600	p	11:9501-9600
2021	11	10001	10100	p	11:10001-10100
2022	11	10501	10600	p	11:10501-10600
2023	11	11001	11100	p	11:11001-11100
2024	11	11501	11600	p	11:11501-11600
2025	11	12001	12100	p	11:12001-12100
2026	11	12501	12600	p	11:12501-12600
2027	11	13001	13100	p	11:13001-13100
2028	11	13501	13600	p	11:13501-13600
2029	11	14001	14100	p	11:14001-14100
2030	11	14501	14600	p	11:14501-14600
2031	11	15001	15100	p	11:15001-15100
2032	11	15501	15600	p	11:15501-15600
2033	11	16001	16100	p	11:16001-16100
2034	11	16501	16600	p	11:16501-16600
2035	11	17001	17100	p	11:17001-17100
2036	11	17501	17600	p	11:17501-17600
2037	11	18001	18100	p	11:18001-18100
2038	11	18501	18600	p	11:18501-18600
2039	11	19001	19100	p	11:19001-19100
2040	11	19501	19600	p	11:19501-19600
2041	11	20001	20100	p	11:20001-20100
2042	11	20501	20600	p	11:20501-20600
2043	11	21001	21100	p	11:21001-21100
2044	11	21501	21600	p	11:21501-21600
2045	11	22001	22100	p	11:22001-22100
2046	11	22501	22600	p	11:22501-22600
2047	11	23001	23100	p	11:23001-23100
2048	11	23501	23600	p	11:23501-23600
